0.9999999999999998,0.489085017716909,0.20027457538450272,0.06294906748493413,0.040093895694759255,0.02446186976854116,0.00617743704963104,0.01808839316543093,-0.006557017702720161,-0.02890055329036544
0.48908501771690893,1.0000000000000002,0.5317022303341123,0.19012821930995621,0.10977273212049508,0.06713619358077867,0.03645752695956291,0.04227217021393519,0.016884372759545036,-0.005560211148010659
0.20027457538450272,0.5317022303341121,1.0,0.4928977804263394,0.23430750246212406,0.132724738100182,0.07554507796661897,0.05968220574018089,0.02382098689476977,-0.0059132049582846955
0.06294906748493416,0.19012821930995627,0.49289778042633947,0.9999999999999998,0.5782031313423625,0.28052693745136537,0.16478794250820655,0.11270213503343326,0.06853934964536164,0.037676544595175575
0.04009389569475926,0.10977273212049508,0.23430750246212403,0.5782031313423626,0.9999999999999999,0.5601062859684325,0.2955001485060229,0.192897559565737,0.12377382001917651,0.07860928738914087
0.024461869768541145,0.06713619358077867,0.132724738100182,0.28052693745136537,0.5601062859684324,0.9999999999999999,0.6048206292249159,0.35464991423918596,0.23198016474159258,0.1580196552618644
0.006177437049631047,0.036457526959562926,0.07554507796661897,0.16478794250820653,0.2955001485060229,0.604820629224916,0.9999999999999998,0.6578599336638994,0.41227098549536584,0.2911390026374302
0.018088393165430934,0.0422721702139352,0.05968220574018091,0.11270213503343325,0.192897559565737,0.35464991423918596,0.6578599336638994,0.9999999999999999,0.7109300023329495,0.49611303362004283
-0.006557017702720155,0.016884372759545022,0.023820986894769778,0.06853934964536165,0.12377382001917651,0.23198016474159258,0.4122709854953659,0.7109300023329496,1.0000000000000002,0.7924117335467048
-0.028900553290365446,-0.005560211148010665,-0.005913204958284695,0.037676544595175575,0.07860928738914087,0.15801965526186443,0.2911390026374302,0.49611303362004283,0.7924117335467048,1.0000000000000002
