1.0,0.5664052461439771,0.19182304966201938,0.06206095054444987,-0.003969223138996266,-0.02354457043081573,-0.0518755741578417,-0.0650407925000348,-0.11669448866911261,-0.12199549981865959
0.566405246143977,1.0,0.42006932653841683,0.12525640084835465,0.021605378873095445,-0.013663397614013254,-0.05197190590929483,-0.07248150571592023,-0.14093781798532018,-0.1482045820033081
0.19182304966201938,0.42006932653841683,1.0,0.5489678834984744,0.21638252284730697,0.09328854789454358,0.022538498600285718,-0.012140775702167058,-0.06993021051388176,-0.08033753902366335
0.06206095054444987,0.12525640084835468,0.5489678834984744,0.9999999999999999,0.5324433080994267,0.2159108727338154,0.09188386669491033,0.035914502103788486,-0.026069479589924355,-0.041341571913396866
-0.0039692231389962754,0.021605378873095434,0.216382522847307,0.532443308099427,0.9999999999999999,0.5000713523304392,0.20095119267530998,0.09735773732687633,0.009854354514252261,-0.015353471840258426
-0.02354457043081572,-0.01366339761401326,0.09328854789454358,0.21591087273381535,0.500071352330439,1.0,0.5272333109616135,0.26442714653238086,0.13367140069074654,0.08755115575671885
-0.05187557415784169,-0.05197190590929484,0.022538498600285718,0.09188386669491033,0.20095119267530992,0.5272333109616134,1.0,0.6028587266909076,0.31699054042631764,0.22915610591449698
-0.06504079250003482,-0.07248150571592023,-0.012140775702167064,0.03591450210378848,0.09735773732687633,0.26442714653238075,0.6028587266909076,1.0,0.6443913242996723,0.4615938688268548
-0.11669448866911261,-0.14093781798532015,-0.06993021051388176,-0.026069479589924355,0.009854354514252261,0.13367140069074654,0.3169905404263176,0.6443913242996722,1.0000000000000002,0.8164452550428246
-0.12199549981865959,-0.14820458200330808,-0.08033753902366335,-0.041341571913396866,-0.015353471840258424,0.08755115575671885,0.22915610591449698,0.46159386882685477,0.8164452550428246,0.9999999999999999
