RA,Dec,z,log_Mstar,log_SFR,log_sSFR,D4000_N,GroupID,Ngal,Rank,tempel_matched,mass_bin,age_tercile,dn4000_slice
159.6019744873047,-0.1900692135095596,0.1237914264202117,10.858195304870604,1.0228501558303833,-9.835345149040222,1.276180863380432,999999,1,1,True,10.7-11.0,young,1
159.56216430664062,0.0103161325678229,0.1264860033988952,10.738947868347168,0.0927000939846038,-10.646247774362564,1.5837396383285522,999999,1,1,True,10.7-11.0,old,4
159.4228057861328,-0.0223485305905342,0.1316363364458084,10.340962409973145,0.7280501127243042,-9.61291229724884,1.1357812881469729,999999,1,1,True,10.1-10.4,young,1
159.10707092285156,-0.8177624940872192,0.0883773490786552,10.04656982421875,0.416790097951889,-9.62977972626686,1.2144440412521362,999999,1,1,True,9.8-10.1,young,2
158.92373657226562,-0.7535188794136047,0.1136445552110672,10.66976547241211,0.5877401232719421,-10.082025349140167,1.289076328277588,999999,1,1,True,10.4-10.7,young,2
159.3448944091797,-0.5134778022766113,0.1139037460088729,10.806922912597656,0.9359501004219056,-9.87097281217575,1.2730494737625122,999999,1,1,True,10.7-11.0,young,1
158.98277282714844,1.1565706729888916,0.0701188668608665,9.662614822387695,0.1487600952386856,-9.51385472714901,1.278032660484314,999999,1,1,True,9.5-9.8,old,4
159.10946655273438,1.177894115447998,0.060891892760992,9.790663719177246,-0.3974599242210388,-10.188123643398283,1.382891297340393,999999,1,1,True,9.5-9.8,old,5
159.3984832763672,0.4216751158237457,0.0960758551955223,10.812294006347656,0.7099900841712952,-10.10230392217636,1.4999805688858032,999999,1,1,True,10.7-11.0,middle,3
159.4073944091797,0.5084858536720276,0.1224556714296341,10.433392524719238,-0.5597499012947083,-10.993142426013948,1.6731061935424805,999999,1,1,True,10.4-10.7,old,5
159.39920043945312,0.9914138317108154,0.1220189779996872,10.213652610778809,0.6624900698661804,-9.551162540912628,1.170729398727417,999999,1,1,True,10.1-10.4,young,1
159.34898376464844,1.126007914543152,0.1084432899951934,10.86296272277832,0.0465800911188125,-10.816382631659508,1.602701187133789,999999,1,1,True,10.7-11.0,old,5
159.3374786376953,1.115548014640808,0.1149050146341323,10.623498916625977,0.5798801183700562,-10.04361879825592,1.33151376247406,999999,1,1,True,10.4-10.7,middle,2
159.41268920898438,0.917044758796692,0.0952249318361282,10.653509140014648,0.8720201253890991,-9.78148901462555,1.4182485342025757,999999,1,1,True,10.4-10.7,middle,4
159.5920867919922,0.8198525905609131,0.0510317347943782,10.43901252746582,0.1889100968837738,-10.250102430582048,1.4078986644744873,999999,1,1,True,10.4-10.7,middle,3
159.62493896484375,0.8714283108711243,0.1216107532382011,11.03559684753418,0.1763501018285751,-10.859246745705605,1.6842666864395142,999999,1,1,True,11.0-11.3,old,5
159.62774658203125,0.8115431666374207,0.1153500229120254,10.198256492614746,0.548750102519989,-9.649506390094755,1.1941999197006226,999999,1,1,True,10.1-10.4,young,1
159.67201232910156,1.067201852798462,0.1073542237281799,10.277264595031738,0.3800400793552398,-9.897224515676498,1.2926238775253296,999999,1,1,True,10.1-10.4,middle,3
159.56524658203125,1.0100419521331787,0.1312200129032135,10.929516792297363,0.8278300762176514,-10.101686716079712,1.4704495668411257,999999,1,1,True,10.7-11.0,middle,3
159.4761962890625,0.9545866847038268,0.1158731803297996,10.668062210083008,-0.2520699203014374,-10.920132130384443,1.879811763763428,999999,1,1,True,10.4-10.7,old,5
159.79173278808594,0.7037122845649719,0.1323470622301101,10.877235412597656,0.2130201011896133,-10.664215311408045,1.6706609725952148,999999,1,1,True,10.7-11.0,old,5
159.80702209472656,0.702609121799469,0.1078745275735855,10.62717628479004,0.6878800988197327,-9.939296185970306,1.2456598281860352,999999,1,1,True,10.4-10.7,young,1
159.9535369873047,0.3090891242027282,0.0819985195994377,10.328847885131836,-0.084509901702404,-10.41335778683424,1.6268681287765503,999999,1,1,True,10.1-10.4,old,5
160.02883911132812,1.2518298625946045,0.1293678879737854,10.505274772644045,0.2739900946617126,-10.23128467798233,1.3542996644973757,999999,1,1,True,10.4-10.7,middle,3
159.94105529785156,0.9460372924804688,0.0507750287652015,9.71237564086914,0.066980093717575,-9.645395547151566,1.0978055000305176,999999,1,1,True,9.5-9.8,young,1
160.00706481933594,0.5266176462173462,0.0839075148105621,10.445941925048828,0.1268000900745391,-10.319141834974287,1.4243274927139282,999999,1,1,True,10.4-10.7,middle,4
